asset_id,current_path,file_name,extension,media_type,file_size_bytes,width,height,aspect_ratio,orientation,has_transparency,likely_category,likely_usage,quality_status,duplicate_group,approval_status,consent_required,original_quality_required,recommended_action,notes
ASSET-PARTY-186,"public/assets/party/Party-Photos-4.webp","Party-Photos-4.webp",webp,image,24028,522,297,1.76,LANDSCAPE,false,"Event","Alumni event gallery","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PARTY-187,"public/assets/party/Party-Photos-5.jpg","Party-Photos-5.jpg",jpg,image,10586,338,297,1.14,LANDSCAPE,false,"Event","Alumni event gallery","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PARTY-188,"public/assets/party/Party-Photos-5.webp","Party-Photos-5.webp",webp,image,15136,338,297,1.14,LANDSCAPE,false,"Event","Alumni event gallery","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PARTY-189,"public/assets/party/Party-Photos-6.jpg","Party-Photos-6.jpg",jpg,image,10210,338,297,1.14,LANDSCAPE,false,"Event","Alumni event gallery","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PARTY-190,"public/assets/party/Party-Photos-6.webp","Party-Photos-6.webp",webp,image,14722,338,297,1.14,LANDSCAPE,false,"Event","Alumni event gallery","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTLOGO-191,"public/assets/placement-logo/250-X-100-Logo-1.png","250-X-100-Logo-1.png",png,image,2107,250,100,2.50,PANORAMIC,false,"Company logo","Recruiter banner logo","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTLOGO-192,"public/assets/placement-logo/250-X-100-Logo-1.webp","250-X-100-Logo-1.webp",webp,image,4368,250,100,2.50,PANORAMIC,true,"Company logo","Recruiter banner logo","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTLOGO-193,"public/assets/placement-logo/250-X-100-Logo-2.png","250-X-100-Logo-2.png",png,image,3087,250,100,2.50,PANORAMIC,false,"Company logo","Recruiter banner logo","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTLOGO-194,"public/assets/placement-logo/250-X-100-Logo-2.webp","250-X-100-Logo-2.webp",webp,image,4608,250,100,2.50,PANORAMIC,true,"Company logo","Recruiter banner logo","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTLOGO-195,"public/assets/placement-logo/250-X-100-Logo-3.png","250-X-100-Logo-3.png",png,image,4602,250,100,2.50,PANORAMIC,false,"Company logo","Recruiter banner logo","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTLOGO-196,"public/assets/placement-logo/250-X-100-Logo-3.webp","250-X-100-Logo-3.webp",webp,image,4910,250,100,2.50,PANORAMIC,true,"Company logo","Recruiter banner logo","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTLOGO-197,"public/assets/placement-logo/250-X-100-Logo-4.png","250-X-100-Logo-4.png",png,image,1147,250,100,2.50,PANORAMIC,false,"Company logo","Recruiter banner logo","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTLOGO-198,"public/assets/placement-logo/250-X-100-Logo-4.webp","250-X-100-Logo-4.webp",webp,image,3120,250,100,2.50,PANORAMIC,true,"Company logo","Recruiter banner logo","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTLOGO-199,"public/assets/placement-logo/250-X-100-Logo-5.png","250-X-100-Logo-5.png",png,image,1970,250,100,2.50,PANORAMIC,false,"Company logo","Recruiter banner logo","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTLOGO-200,"public/assets/placement-logo/250-X-100-Logo-5.webp","250-X-100-Logo-5.webp",webp,image,5150,250,100,2.50,PANORAMIC,true,"Company logo","Recruiter banner logo","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTLOGO-201,"public/assets/placement-logo/250-X-100-Logo-6.png","250-X-100-Logo-6.png",png,image,3431,250,100,2.50,PANORAMIC,false,"Company logo","Recruiter banner logo","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTLOGO-202,"public/assets/placement-logo/250-X-100-Logo-6.webp","250-X-100-Logo-6.webp",webp,image,6932,250,100,2.50,PANORAMIC,true,"Company logo","Recruiter banner logo","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-203,"public/assets/placements/255x320(1).jpg","255x320(1).jpg",jpg,image,15188,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-204,"public/assets/placements/255x320(1).webp","255x320(1).webp",webp,image,10880,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-205,"public/assets/placements/255x320(2).jpg","255x320(2).jpg",jpg,image,14777,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-206,"public/assets/placements/255x320(2).webp","255x320(2).webp",webp,image,9534,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-207,"public/assets/placements/255x320(3).jpg","255x320(3).jpg",jpg,image,15840,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-208,"public/assets/placements/255x320(3).webp","255x320(3).webp",webp,image,10494,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-209,"public/assets/placements/255x320(4).jpg","255x320(4).jpg",jpg,image,14964,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-210,"public/assets/placements/255x320(4).webp","255x320(4).webp",webp,image,10232,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-211,"public/assets/placements/255x320(5).jpg","255x320(5).jpg",jpg,image,14426,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-212,"public/assets/placements/255x320(5).webp","255x320(5).webp",webp,image,10416,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-213,"public/assets/placements/255x320(6).jpg","255x320(6).jpg",jpg,image,14843,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-214,"public/assets/placements/255x320(6).webp","255x320(6).webp",webp,image,9828,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-215,"public/assets/placements/255x320(7).jpg","255x320(7).jpg",jpg,image,8916,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-216,"public/assets/placements/255x320(7).webp","255x320(7).webp",webp,image,7812,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-217,"public/assets/placements/255x320(8).jpg","255x320(8).jpg",jpg,image,14319,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-218,"public/assets/placements/255x320(8).webp","255x320(8).webp",webp,image,9794,253,320,0.79,PORTRAIT,false,"Placement","Outcome grid card banner","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-219,"public/assets/placements/600X 700 16.jpg","600X 700 16.jpg",jpg,image,49356,600,700,0.86,PORTRAIT,false,"Placement","Outcome grid card banner","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-220,"public/assets/placements/600X 700 19.jpg","600X 700 19.jpg",jpg,image,54200,600,700,0.86,PORTRAIT,false,"Placement","Outcome grid card banner","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-221,"public/assets/placements/600X 700 20.jpg","600X 700 20.jpg",jpg,image,31308,600,700,0.86,PORTRAIT,false,"Placement","Outcome grid card banner","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-222,"public/assets/placements/600X 700 21.jpg","600X 700 21.jpg",jpg,image,46010,600,700,0.86,PORTRAIT,false,"Placement","Outcome grid card banner","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-223,"public/assets/placements/600X 700 22.jpg","600X 700 22.jpg",jpg,image,58228,600,700,0.86,PORTRAIT,false,"Placement","Outcome grid card banner","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-224,"public/assets/placements/600X 700 23.jpg","600X 700 23.jpg",jpg,image,43438,600,700,0.86,PORTRAIT,false,"Placement","Outcome grid card banner","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-225,"public/assets/placements/600X 700 24.jpg","600X 700 24.jpg",jpg,image,42867,600,700,0.86,PORTRAIT,false,"Placement","Outcome grid card banner","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-226,"public/assets/placements/600X 700 25.jpg","600X 700 25.jpg",jpg,image,30452,600,700,0.86,PORTRAIT,false,"Placement","Outcome grid card banner","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-227,"public/assets/placements/600X700 6.jpg","600X700 6.jpg",jpg,image,31576,600,700,0.86,PORTRAIT,false,"Placement","Outcome grid card banner","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-228,"public/assets/placements/Real-Results-1.jpg","Real-Results-1.jpg",jpg,image,77359,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-229,"public/assets/placements/Real-Results-1.webp","Real-Results-1.webp",webp,image,74958,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-230,"public/assets/placements/Real-Results-2.jpg","Real-Results-2.jpg",jpg,image,77601,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-231,"public/assets/placements/Real-Results-2.webp","Real-Results-2.webp",webp,image,74148,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-232,"public/assets/placements/Real-Results-3.jpg","Real-Results-3.jpg",jpg,image,72207,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-233,"public/assets/placements/Real-Results-3.webp","Real-Results-3.webp",webp,image,63700,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-234,"public/assets/placements/Real-Results-4.jpg","Real-Results-4.jpg",jpg,image,75994,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-235,"public/assets/placements/Real-Results-4.webp","Real-Results-4.webp",webp,image,72576,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-236,"public/assets/placements/Real-Results-5.jpg","Real-Results-5.jpg",jpg,image,79689,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-237,"public/assets/placements/Real-Results-5.webp","Real-Results-5.webp",webp,image,75170,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-238,"public/assets/placements/Real-Results-6.jpg","Real-Results-6.jpg",jpg,image,82914,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-239,"public/assets/placements/Real-Results-6.webp","Real-Results-6.webp",webp,image,80058,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-240,"public/assets/placements/Real-Results-7.jpg","Real-Results-7.jpg",jpg,image,85282,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-241,"public/assets/placements/Real-Results-7.webp","Real-Results-7.webp",webp,image,87300,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-242,"public/assets/placements/Real-Results-8.jpg","Real-Results-8.jpg",jpg,image,76501,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-243,"public/assets/placements/Real-Results-8.webp","Real-Results-8.webp",webp,image,73118,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-244,"public/assets/placements/Real-Results-9.jpg","Real-Results-9.jpg",jpg,image,101601,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-245,"public/assets/placements/Real-Results-9.webp","Real-Results-9.webp",webp,image,119126,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-246,"public/assets/placements/Recent Placement-1.jpg","Recent Placement-1.jpg",jpg,image,78047,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-247,"public/assets/placements/Recent Placement-1.webp","Recent Placement-1.webp",webp,image,101506,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-248,"public/assets/placements/Recent Placement-2.jpg","Recent Placement-2.jpg",jpg,image,78308,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-249,"public/assets/placements/Recent Placement-2.webp","Recent Placement-2.webp",webp,image,99874,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-250,"public/assets/placements/Recent Placement-3.jpg","Recent Placement-3.jpg",jpg,image,73165,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-251,"public/assets/placements/Recent Placement-3.webp","Recent Placement-3.webp",webp,image,87826,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-252,"public/assets/placements/Recent Placement-4.jpg","Recent Placement-4.jpg",jpg,image,68947,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-253,"public/assets/placements/Recent Placement-4.webp","Recent Placement-4.webp",webp,image,83768,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-254,"public/assets/placements/Recent Placement-5.jpg","Recent Placement-5.jpg",jpg,image,76725,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-255,"public/assets/placements/Recent Placement-5.webp","Recent Placement-5.webp",webp,image,94870,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-256,"public/assets/placements/Recent Placement-6.jpg","Recent Placement-6.jpg",jpg,image,81450,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-257,"public/assets/placements/Recent Placement-6.webp","Recent Placement-6.webp",webp,image,106120,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-258,"public/assets/placements/Recent Placement-7.jpg","Recent Placement-7.jpg",jpg,image,72716,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-259,"public/assets/placements/Recent Placement-7.webp","Recent Placement-7.webp",webp,image,86744,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-260,"public/assets/placements/Recent Placement-8.jpg","Recent Placement-8.jpg",jpg,image,69516,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-261,"public/assets/placements/Recent Placement-8.webp","Recent Placement-8.webp",webp,image,84970,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-262,"public/assets/placements/Top-Placed-1.jpg","Top-Placed-1.jpg",jpg,image,69079,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-263,"public/assets/placements/Top-Placed-1.webp","Top-Placed-1.webp",webp,image,87424,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-264,"public/assets/placements/Top-Placed-2.jpg","Top-Placed-2.jpg",jpg,image,74753,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-265,"public/assets/placements/Top-Placed-2.webp","Top-Placed-2.webp",webp,image,96090,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-266,"public/assets/placements/Top-Placed-3.jpg","Top-Placed-3.jpg",jpg,image,66838,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-267,"public/assets/placements/Top-Placed-3.webp","Top-Placed-3.webp",webp,image,82964,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-268,"public/assets/placements/Top-Placed-4.jpg","Top-Placed-4.jpg",jpg,image,68787,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-269,"public/assets/placements/Top-Placed-4.webp","Top-Placed-4.webp",webp,image,87258,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-270,"public/assets/placements/Top-Placed-5.jpg","Top-Placed-5.jpg",jpg,image,67746,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-271,"public/assets/placements/Top-Placed-5.webp","Top-Placed-5.webp",webp,image,85266,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-272,"public/assets/placements/Top-Placed-6.jpg","Top-Placed-6.jpg",jpg,image,69670,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-273,"public/assets/placements/Top-Placed-6.webp","Top-Placed-6.webp",webp,image,89556,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-274,"public/assets/placements/Top-Placed-7.jpg","Top-Placed-7.jpg",jpg,image,68580,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-275,"public/assets/placements/Top-Placed-7.webp","Top-Placed-7.webp",webp,image,86852,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-276,"public/assets/placements/Top-Placed-8.jpg","Top-Placed-8.jpg",jpg,image,82059,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-PLACEMENTS-277,"public/assets/placements/Top-Placed-8.webp","Top-Placed-8.webp",webp,image,112258,1080,1080,1.00,SQUARE,false,"Placement","Outcome grid card banner","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-278,"public/assets/skill-india/200-x-200 - 1.png","200-x-200 - 1.png",png,image,9523,168,129,1.30,LANDSCAPE,true,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-279,"public/assets/skill-india/200-x-200 - 1.webp","200-x-200 - 1.webp",webp,image,3744,168,129,1.30,LANDSCAPE,true,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-280,"public/assets/skill-india/200-x-200 - 2.png","200-x-200 - 2.png",png,image,20630,160,135,1.19,LANDSCAPE,true,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-281,"public/assets/skill-india/200-x-200 - 2.webp","200-x-200 - 2.webp",webp,image,8612,160,135,1.19,LANDSCAPE,true,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-282,"public/assets/skill-india/200-x-200 - 3.png","200-x-200 - 3.png",png,image,8303,169,116,1.46,LANDSCAPE,true,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-283,"public/assets/skill-india/200-x-200 - 3.webp","200-x-200 - 3.webp",webp,image,4732,169,116,1.46,LANDSCAPE,true,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
